,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,50,76.10,1688.50,50,15000.00,-,-,-,-,-,-,-,-,-,-,15884.55
1,-,-,-,-,-,-,50,10.05,1588.55,50,15100.00,-,-,-,-,-,-,-,-,-,-,15884.55
2,-,-,-,-,-,-,50,10.05,1488.55,50,15200.00,-,-,-,-,-,-,-,-,-,-,15884.55
3,-,-,-,-,-,-,50,10.00,1388.45,50,15300.00,-,-,-,-,-,-,-,-,-,-,15884.55
4,-,-,-,-,-,-,50,10.05,1287.75,50,15400.00,-,-,-,-,-,-,-,-,-,-,15884.55
5,-,-,-,-,-,-,50,10.00,1182.60,50,15500.00,-,-,-,-,-,-,-,-,-,-,15884.55
6,-,-,-,-,-,-,50,10.05,-,-,15600.00,-,-,-,-,-,-,-,-,-,-,15884.55
7,-,-,-,-,-,-,50,1.05,897.00,50,15700.00,-,-,-,-,-,-,-,-,-,-,15884.55
8,-,-,-,-,-,-,-,-,-,-,15800.00,-,-,-,-,-,-,-,-,-,-,15884.55
9,-,-,-,-,-,-,-,-,-,-,15900.00,-,-,-,-,-,-,-,-,-,-,15884.55
10,-,-,-,-,-,-,-,-,-,-,16000.00,-,-,-,-,-,-,-,-,-,-,15884.55
11,-,-,-,-,-,-,-,-,-,-,16100.00,50,137.55,-,-,-,-,-,-,-,-,15884.55
12,-,-,-,-,-,-,-,-,-,-,16200.00,50,194.60,454.05,50,-,-,-,-,-,-,15884.55
13,-,-,-,-,-,-,-,-,-,-,16300.00,-,-,-,-,-,-,-,-,-,-,15884.55
14,-,-,-,-,-,-,-,-,-,-,16400.00,50,313.75,679.60,50,-,-,-,-,-,-,15884.55
15,-,-,-,-,-,-,-,-,-,-,16500.00,50,373.70,871.95,50,-,-,-,-,-,-,15884.55
16,-,-,-,-,-,-,-,-,-,-,16600.00,50,433.65,959.30,50,-,-,-,-,-,-,15884.55
